frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta,Y
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000062000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,90413,0,0,0,0,0,1,0,0,0,0,274688,0.136813000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000070000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,94793,0,0,0,0,0,1,0,0,0,0,283392,0.320363000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000059000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,106473,0,0,0,0,0,1,0,0,0,0,306688,0.157345000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000091000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
927,eth:ethertype:ip:tcp,20,913,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,873,440,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65207,8000,0,64301,0,0,0,0,0,1,0,0,0,1,65536,1.573834000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65207,8000,0,65761,0,0,0,0,0,1,0,1,0,0,0,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65207,8000,0,62841,0,0,0,0,0,1,0,0,0,0,65536,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54210,8000,0,87134,0,0,0,0,0,1,0,0,0,0,262912,2.308900000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54210,8000,0,88594,0,0,0,0,0,1,0,0,0,0,265728,0.180175000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54210,8000,0,90054,0,0,0,0,0,1,0,0,0,0,268800,0.120956000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54210,8000,0,91514,0,0,0,0,0,1,0,0,0,0,271616,0.014810000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54210,8000,0,92974,0,0,0,0,0,1,0,0,0,0,274688,0.018405000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54210,8000,0,94434,0,0,0,0,0,1,0,0,0,0,277504,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54210,8000,0,95498,0,0,0,0,0,1,0,0,0,0,280320,0.016181000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54210,8000,0,96958,0,0,0,0,0,1,0,0,0,0,283392,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54210,8000,0,99878,0,0,0,0,0,1,0,0,0,0,289280,0.000000000,normal
651,eth:ethertype:ip:tcp:http,20,637,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65194,8000,597,414513,0,0,0,0,0,1,1,0,0,0,65536,2.069140000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,155964,0,0,0,0,0,1,0,0,0,0,406016,2.063734000,normal
782,eth:ethertype:ip:tcp:http:data-text-lines,20,768,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54206,728,874,0,0,0,0,0,1,1,0,0,0,130304,0.000049000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,157424,0,0,0,0,0,1,0,0,0,0,408832,0.020832000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,158884,0,0,0,0,0,1,0,0,0,0,411904,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,160344,0,0,0,0,0,1,0,0,0,0,414720,0.009488000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,0,3707,0,0,0,0,0,1,0,0,0,0,131328,0.048928000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,161804,0,0,0,0,0,1,0,0,0,0,417792,0.017308000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,163264,0,0,0,0,0,1,0,0,0,0,420608,0.000000000,normal
71,eth:ethertype:ip:tcp,20,57,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,17,3707,0,0,0,0,0,1,1,0,0,0,131328,0.020678000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1460,3707,0,0,0,0,0,1,1,0,0,0,131328,0.000120000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1460,3707,0,0,0,0,0,1,0,0,0,0,131328,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1460,3707,0,0,0,0,0,1,0,0,0,0,131328,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1460,3707,0,0,0,0,0,1,0,0,0,0,131328,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1460,3707,0,0,0,0,0,1,0,0,0,0,131328,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1460,3707,0,0,0,0,0,1,0,0,0,0,131328,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1460,3707,0,0,0,0,0,1,0,0,0,0,131328,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1460,3707,0,0,0,0,0,1,0,0,0,0,131328,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1460,3707,0,0,0,0,0,1,0,0,0,0,131328,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1460,3707,0,0,0,0,0,1,0,0,0,0,131328,0.000000000,normal
1162,eth:ethertype:ip:tcp:http:data-text-lines,20,1148,0,1,0,0,128,6,192.168.8.104,192.168.8.103,8000,65194,1108,3707,0,0,0,0,0,1,1,0,0,0,131328,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,164328,0,0,0,0,0,1,0,0,0,0,423424,0.026167000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,165788,0,0,0,0,0,1,0,0,0,0,426496,0.372694000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65194,8000,0,415990,0,0,0,0,0,1,0,0,0,0,65536,0.392319000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65194,8000,0,417450,0,0,0,0,0,1,0,0,0,0,65536,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,167248,0,0,0,0,0,1,0,0,0,0,429312,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65194,8000,0,418910,0,0,0,0,0,1,0,0,0,0,65536,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,168708,0,0,0,0,0,1,0,0,0,0,432384,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,170168,0,0,0,0,0,1,0,0,0,0,435200,0.005478000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,171628,0,0,0,0,0,1,0,0,0,0,438016,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,172520,0,0,0,0,0,1,0,0,0,0,441088,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,173980,0,0,0,0,0,1,0,0,0,0,443904,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,175440,0,0,0,0,0,1,0,0,0,0,446976,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,176900,0,0,0,0,0,1,0,0,0,0,449792,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,178360,0,0,0,0,0,1,0,0,0,0,452608,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,179820,0,0,0,0,0,1,0,0,0,0,455680,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,180712,0,0,0,0,0,1,0,0,0,0,458496,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65194,8000,0,420370,0,0,0,0,0,1,0,0,0,0,65536,0.009938000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,182172,0,0,0,0,0,1,0,0,0,0,461568,0.004460000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,183632,0,0,0,0,0,1,0,0,0,0,464384,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,185092,0,0,0,0,0,1,0,0,0,0,467200,0.079704000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65194,8000,0,423290,0,0,0,0,0,1,0,0,0,0,65536,0.079704000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,186552,0,0,0,0,0,1,0,0,0,0,470272,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,188012,0,0,0,0,0,1,0,0,0,0,473088,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,188904,0,0,0,0,0,1,0,0,0,0,476160,0.007436000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,190364,0,0,0,0,0,1,0,0,0,0,478976,0.006179000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,191824,0,0,0,0,0,1,0,0,0,0,482048,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,193284,0,0,0,0,0,1,0,0,0,0,484864,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,194744,0,0,0,0,0,1,0,0,0,0,487680,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,196204,0,0,0,0,0,1,0,0,0,0,490752,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,197096,0,0,0,0,0,1,0,0,0,0,493568,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,198556,0,0,0,0,0,1,0,0,0,0,496640,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,200016,0,0,0,0,0,1,0,0,0,0,499456,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,201476,0,0,0,0,0,1,0,0,0,0,502272,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65194,8000,0,426210,0,0,0,0,0,1,0,0,0,0,65536,0.031347000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,202936,0,0,0,0,0,1,0,0,0,0,505344,0.017732000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,204396,0,0,0,0,0,1,0,0,0,0,508160,0.002148000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,205288,0,0,0,0,0,1,0,0,0,0,511232,0.004661000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65194,8000,0,429130,0,0,0,0,0,1,0,0,0,0,65536,0.006809000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.8.103,192.168.8.104,65194,8000,0,430238,0,0,0,0,0,1,0,0,0,0,64512,0.003880000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,206748,0,0,0,0,0,1,0,0,0,0,514048,0.019457000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,208208,0,0,0,0,0,1,0,0,0,0,516864,0.006952000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,209668,0,0,0,0,0,1,0,0,0,0,519936,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,211128,0,0,0,0,0,1,0,0,0,0,522752,0.011230000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,212588,0,0,0,0,0,1,0,0,0,0,525824,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54206,8000,0,213480,0,0,0,0,0,1,0,0,0,0,528640,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,110853,0,0,0,0,0,1,0,0,0,0,315392,1.058050000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000340000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1189,eth:ethertype:ip:tcp,20,1175,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1135,440,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,112313,0,0,0,0,0,1,0,0,0,0,318464,0.078526000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,113773,0,0,0,0,0,1,0,0,0,0,321280,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000067000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,115233,0,0,0,0,0,1,0,0,0,0,324352,0.017661000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,116693,0,0,0,0,0,1,0,0,0,0,327168,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,118153,0,0,0,0,0,1,0,0,0,0,329984,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,119613,0,0,0,0,0,1,0,0,0,0,333056,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000117000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
431,eth:ethertype:ip:tcp,20,417,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,377,440,0,0,0,0,0,1,1,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000111000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,121073,0,0,0,0,0,1,0,0,0,0,335872,0.238092000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000060000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,1460,440,0,0,0,0,0,1,0,0,0,0,130816,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,122533,0,0,0,0,0,1,0,0,0,0,338944,0.344927000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,123440,0,0,0,0,0,1,0,0,0,0,341760,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,124900,0,0,0,0,0,1,0,0,0,0,344576,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,126360,0,0,0,0,0,1,0,0,0,0,347648,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,127820,0,0,0,0,0,1,0,0,0,0,350464,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,129280,0,0,0,0,0,1,0,0,0,0,353536,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,130740,0,0,0,0,0,1,0,0,0,0,356352,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,132200,0,0,0,0,0,1,0,0,0,0,359168,0.000000000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,133660,0,0,0,0,0,1,0,0,0,0,362240,0.000000000,normal
946,eth:ethertype:ip:tcp,20,932,0,1,0,0,128,6,192.168.8.104,192.168.8.102,8000,54208,892,440,0,0,0,0,0,1,1,0,0,0,130816,0.000140000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,135120,0,0,0,0,0,1,0,0,0,0,365056,0.000463000,normal
54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.8.102,192.168.8.104,54208,8000,0,136580,0,0,0,0,0,1,0,0,0,0,368128,0.000000000,normal
